625, 0.6322 
626, 0.6334 
627, 0.6342 
628, 0.6349 
629, 0.6357 
630, 0.6365 
631, 0.6372 
632, 0.6379 
633, 0.6386 
634, 0.6397 
635, 0.6408 
636, 0.6416 
637, 0.6423 
638, 0.6431 
639, 0.6438 
640, 0.6446 
641, 0.6454 
642, 0.6462 
643, 0.6470 
644, 0.6478 
645, 0.6486 
646, 0.6493 
647, 0.6501 
648, 0.6512 
649, 0.6524 
650, 0.6532 
651, 0.6540 
652, 0.6548 
653, 0.6556 
654, 0.6564 
655, 0.6572 
656, 0.6581 
657, 0.6589 
658, 0.6598 
659, 0.6606 
660, 0.6615 
661, 0.6623 
662, 0.6631 
663, 0.6639 
664, 0.6647 
665, 0.6655 
666, 0.6663 
667, 0.6671 
668, 0.6675 
669, 0.6679 
670, 0.6687 
671, 0.6695 
672, 0.6703 
673, 0.6711 
674, 0.6719 
675, 0.6727 
676, 0.6735 
677, 0.6743 
678, 0.6750 
679, 0.6757 
680, 0.6767 
681, 0.6777 
682, 0.6784 
683, 0.6790 
684, 0.6801 
685, 0.6811 
686, 0.6818 
687, 0.6829 
688, 0.6841 
689, 0.6848 
690, 0.6856 
691, 0.6863 
692, 0.6871 
693, 0.6882 
694, 0.6893 
695, 0.6901 
696, 0.6909 
697, 0.6917 
698, 0.6925 
699, 0.6934 
700, 0.6942 
701, 0.6951 
702, 0.6959 
703, 0.6968 
704, 0.6976 
705, 0.6985 
706, 0.6993 
707, 0.7000 
708, 0.7008 
709, 0.7019 
710, 0.7030 
711, 0.7038 
712, 0.7046 
713, 0.7053 
714, 0.7061 
715, 0.7068 
716, 0.7076 
717, 0.7083 
718, 0.7091 
719, 0.7098 
720, 0.7106 
721, 0.7113 
722, 0.7119 
723, 0.7126 
724, 0.7133 
725, 0.7140 
726, 0.7147 
727, 0.7153 
728, 0.7160 
729, 0.7167 
730, 0.7175 
731, 0.7182 
732, 0.7189 
733, 0.7196 
734, 0.7204 
735, 0.7211 
736, 0.7219 
737, 0.7226 
738, 0.7233 
739, 0.7243 
740, 0.7254 
741, 0.7261 
742, 0.7268 
743, 0.7276 
744, 0.7283 
745, 0.7291 
746, 0.7303 
747, 0.7315 
748, 0.7323 
749, 0.7332 
750, 0.7340 
751, 0.7348 
752, 0.7355 
753, 0.7367 
754, 0.7379 
755, 0.7387 
756, 0.7395 
757, 0.7403 
758, 0.7411 
759, 0.7419 
760, 0.7427 
761, 0.7436 
762, 0.7444 
763, 0.7452 
764, 0.7461 
765, 0.7469 
766, 0.7476 
767, 0.7484 
768, 0.7491 
769, 0.7498 
770, 0.7506 
771, 0.7513 
772, 0.7520 
773, 0.7528 
774, 0.7535 
775, 0.7543 
776, 0.7550 
777, 0.7558 
778, 0.7566 
779, 0.7573 
780, 0.7581 
781, 0.7589 
782, 0.7596 
783, 0.7603 
784, 0.7614 
785, 0.7625 
786, 0.7632 
787, 0.7639 
788, 0.7647 
789, 0.7658 
790, 0.7670 
791, 0.7678 
792, 0.7686 
793, 0.7694 
794, 0.7702 
795, 0.7710 
796, 0.7717 
797, 0.7724 
798, 0.7732 
799, 0.7739 
800, 0.7746 
801, 0.7753 
802, 0.7761 
803, 0.7768 
804, 0.7776 
805, 0.7784 
806, 0.7791 
807, 0.7799 
808, 0.7807 
809, 0.7815 
810, 0.7823 
811, 0.7831 
812, 0.7838 
813, 0.7845 
814, 0.7856 
815, 0.7867 
816, 0.7874 
817, 0.7882 
818, 0.7889 
819, 0.7901 
820, 0.7912 
821, 0.7920 
822, 0.7928 
823, 0.7936 
824, 0.7944 
825, 0.7952 
826, 0.7959 
827, 0.7966 
828, 0.7973 
829, 0.7981 
830, 0.7988 
831, 0.7995 
832, 0.8003 
833, 0.8010 
834, 0.8018 
835, 0.8025 
836, 0.8033 
837, 0.8041 
838, 0.8049 
839, 0.8057 
840, 0.8065 
841, 0.8073 
842, 0.8080 
843, 0.8091 
844, 0.8101 
845, 0.8108 
846, 0.8119 
847, 0.8131 
848, 0.8138 
849, 0.8146 
850, 0.8158 
851, 0.8170 
852, 0.8178 
853, 0.8186 
854, 0.8194 
855, 0.8202 
856, 0.8209 
857, 0.8217 
858, 0.8224 
859, 0.8232 
860, 0.8240 
861, 0.8247 
862, 0.8255 
863, 0.8262 
864, 0.8270 
865, 0.8277 
866, 0.8285 
867, 0.8292 
868, 0.8300 
869, 0.8307 
870, 0.8314 
871, 0.8322 
872, 0.8330 
873, 0.8339 
874, 0.8348 
875, 0.8354 
876, 0.8365 
877, 0.8376 
878, 0.8385 
879, 0.8394 
880, 0.8403 
881, 0.8413 
882, 0.8418 
883, 0.8424 
884, 0.8435 
885, 0.8447 
886, 0.8453 
887, 0.8459 
888, 0.8466 
889, 0.8472 
890, 0.8485 
891, 0.8492 
892, 0.8499 
893, 0.8506 
894, 0.8513 
895, 0.8527 
896, 0.8534 
897, 0.8542 
898, 0.8549 
899, 0.8556 
900, 0.8563 
901, 0.8571 
902, 0.8578 
903, 0.8585 
904, 0.8599 
905, 0.8606 
906, 0.8613 
907, 0.8620 
908, 0.8627 
909, 0.8640 
910, 0.8647 
911, 0.8653 
912, 0.8663 
913, 0.8673 
914, 0.8677 
915, 0.8682 
916, 0.8691 
