613, 452, 0.4937, 0.3645,5.4058,3.9913 
614, 453, 0.4945, 0.3651,5.4141,3.9983 
615, 454, 0.4952, 0.3657,5.4223,4.0053 
616, 455, 0.4960, 0.3664,5.4306,4.0123 
617, 456, 0.4967, 0.3670,5.4389,4.0192 
617, 456, 0.4975, 0.3676,5.4472,4.0261 
618, 457, 0.4982, 0.3683,5.4555,4.0331 
619, 458, 0.4990, 0.3689,5.4639,4.0402 
620, 459, 0.4997, 0.3696,5.4722,4.0473 
621, 460, 0.5005, 0.3702,5.4806,4.0545 
622, 460, 0.5012, 0.3709,5.4889,4.0618 
623, 461, 0.5020, 0.3716,5.4972,4.0692 
624, 462, 0.5028, 0.3723,5.5055,4.0768 
625, 463, 0.5035, 0.3730,5.5137,4.0845 
626, 464, 0.5042, 0.3737,5.5211,4.0921 
627, 465, 0.5048, 0.3744,5.5284,4.0999 
627, 466, 0.5055, 0.3751,5.5358,4.1079 
628, 467, 0.5062, 0.3759,5.5431,4.1160 
629, 468, 0.5069, 0.3766,5.5505,4.1243 
630, 468, 0.5075, 0.3774,5.5579,4.1328 
631, 469, 0.5082, 0.3782,5.5654,4.1415 
632, 470, 0.5089, 0.3790,5.5729,4.1504 
633, 471, 0.5096, 0.3798,5.5806,4.1594 
633, 473, 0.5103, 0.3807,5.5883,4.1686 
634, 474, 0.5110, 0.3815,5.5962,4.1779 
635, 475, 0.5118, 0.3824,5.6041,4.1873 
636, 476, 0.5125, 0.3833,5.6122,4.1968 
637, 477, 0.5133, 0.3841,5.6204,4.2064 
638, 478, 0.5140, 0.3850,5.6288,4.2160 
639, 479, 0.5148, 0.3859,5.6372,4.2257 
640, 480, 0.5155, 0.3867,5.6453,4.2349 
641, 481, 0.5163, 0.3876,5.6535,4.2441 
642, 482, 0.5171, 0.3884,5.6618,4.2533 
643, 483, 0.5178, 0.3893,5.6703,4.2625 
644, 484, 0.5186, 0.3901,5.6788,4.2716 
645, 485, 0.5194, 0.3909,5.6875,4.2807 
646, 486, 0.5202, 0.3917,5.6963,4.2897 
647, 487, 0.5210, 0.3926,5.7052,4.2986 
648, 488, 0.5218, 0.3934,5.7141,4.3075 
649, 489, 0.5227, 0.3942,5.7232,4.3163 
650, 490, 0.5235, 0.3950,5.7323,4.3250 
651, 491, 0.5243, 0.3958,5.7415,4.3336 
652, 492, 0.5252, 0.3965,5.7507,4.3420 
653, 493, 0.5260, 0.3973,5.7599,4.3504 
654, 494, 0.5269, 0.3981,5.7691,4.3587 
655, 495, 0.5277, 0.3988,5.7783,4.3668 
656, 496, 0.5285, 0.3995,5.7866,4.3740 
657, 497, 0.5292, 0.4001,5.7948,4.3812 
658, 497, 0.5300, 0.4008,5.8031,4.3883 
659, 498, 0.5307, 0.4014,5.8113,4.3954 
660, 499, 0.5315, 0.4021,5.8195,4.4025 
661, 500, 0.5322, 0.4027,5.8276,4.4096 
662, 501, 0.5330, 0.4034,5.8358,4.4169 
662, 502, 0.5337, 0.4041,5.8440,4.4243 
663, 502, 0.5345, 0.4047,5.8523,4.4318 
664, 503, 0.5352, 0.4055,5.8605,4.4395 
665, 504, 0.5360, 0.4062,5.8688,4.4474 
666, 505, 0.5367, 0.4069,5.8771,4.4555 
667, 506, 0.5375, 0.4077,5.8854,4.4638 
668, 507, 0.5383, 0.4085,5.8938,4.4724 
669, 508, 0.5390, 0.4093,5.9022,4.4812 
670, 509, 0.5398, 0.4101,5.9106,4.4903 
671, 510, 0.5405, 0.4109,5.9184,4.4996 
672, 511, 0.5412, 0.4118,5.9263,4.5091 
673, 512, 0.5420, 0.4127,5.9342,4.5188 
674, 513, 0.5427, 0.4136,5.9422,4.5288 
674, 515, 0.5434, 0.4145,5.9502,4.5390 
675, 516, 0.5442, 0.4155,5.9583,4.5494 
676, 517, 0.5449, 0.4165,5.9665,4.5600 
677, 518, 0.5457, 0.4174,5.9748,4.5707 
678, 519, 0.5464, 0.4184,5.9831,4.5815 
679, 521, 0.5472, 0.4194,5.9915,4.5925 
680, 522, 0.5480, 0.4204,5.9999,4.6034 
681, 523, 0.5487, 0.4214,6.0085,4.6144 
682, 524, 0.5495, 0.4224,6.0170,4.6254 
683, 526, 0.5503, 0.4234,6.0257,4.6363 
684, 527, 0.5511, 0.4244,6.0343,4.6472 
685, 528, 0.5519, 0.4254,6.0430,4.6579 
686, 529, 0.5526, 0.4263,6.0509,4.6675 
687, 530, 0.5534, 0.4271,6.0589,4.6770 
688, 531, 0.5541, 0.4280,6.0668,4.6863 
689, 532, 0.5548, 0.4288,6.0749,4.6955 
690, 533, 0.5556, 0.4297,6.0829,4.7046 
690, 534, 0.5563, 0.4305,6.0910,4.7136 
691, 535, 0.5570, 0.4313,6.0992,4.7224 
692, 536, 0.5578, 0.4321,6.1074,4.7312 
693, 537, 0.5586, 0.4329,6.1157,4.7398 
694, 538, 0.5593, 0.4337,6.1241,4.7484 
695, 539, 0.5601, 0.4344,6.1325,4.7570 
696, 540, 0.5609, 0.4352,6.1410,4.7655 
697, 541, 0.5616, 0.4360,6.1495,4.7739 
698, 542, 0.5624, 0.4368,6.1581,4.7823 
699, 543, 0.5632, 0.4375,6.1667,4.7907 
700, 544, 0.5640, 0.4383,6.1753,4.7991 
701, 545, 0.5647, 0.4390,6.1833,4.8072 
702, 546, 0.5654, 0.4398,6.1913,4.8153 
703, 547, 0.5662, 0.4405,6.1993,4.8234 
704, 548, 0.5669, 0.4413,6.2073,4.8315 
705, 549, 0.5676, 0.4420,6.2154,4.8397 
705, 550, 0.5684, 0.4428,6.2236,4.8479 
706, 550, 0.5691, 0.4435,6.2318,4.8561 
707, 551, 0.5699, 0.4443,6.2400,4.8644 
708, 552, 0.5706, 0.4450,6.2483,4.8727 
709, 553, 0.5714, 0.4458,6.2567,4.8810 
710, 554, 0.5721, 0.4466,6.2651,4.8894 
711, 555, 0.5729, 0.4473,6.2735,4.8978 
712, 556, 0.5737, 0.4481,6.2820,4.9062 
713, 557, 0.5744, 0.4489,6.2905,4.9146 
714, 558, 0.5752, 0.4496,6.2991,4.9230 
715, 559, 0.5760, 0.4504,6.3076,4.9314 
716, 560, 0.5767, 0.4511,6.3153,4.9390 
717, 561, 0.5774, 0.4518,6.3230,4.9466 
718, 562, 0.5781, 0.4525,6.3308,4.9542 
719, 562, 0.5788, 0.4532,6.3386,4.9618 
719, 563, 0.5795, 0.4539,6.3465,4.9694 
720, 564, 0.5803, 0.4545,6.3545,4.9771 
721, 565, 0.5810, 0.4552,6.3626,4.9847 
722, 566, 0.5818, 0.4559,6.3707,4.9924 
723, 567, 0.5825, 0.4566,6.3790,5.0001 
724, 568, 0.5833, 0.4573,6.3874,5.0078 
725, 569, 0.5841, 0.4580,6.3959,5.0156 
726, 569, 0.5849, 0.4587,6.4045,5.0234 
727, 570, 0.5857, 0.4594,6.4133,5.0312 
728, 571, 0.5865, 0.4602,6.4221,5.0391 
729, 572, 0.5873, 0.4609,6.4310,5.0470 
730, 573, 0.5881, 0.4616,6.4400,5.0549 
731, 574, 0.5889, 0.4623,6.4485,5.0623 
732, 575, 0.5897, 0.4630,6.4570,5.0698 
733, 576, 0.5904, 0.4636,6.4656,5.0773 
734, 576, 0.5912, 0.4643,6.4743,5.0848 
735, 577, 0.5920, 0.4650,6.4831,5.0924 
736, 578, 0.5928, 0.4657,6.4919,5.1000 
737, 579, 0.5937, 0.4664,6.5008,5.1076 
738, 580, 0.5945, 0.4671,6.5097,5.1153 
739, 581, 0.5953, 0.4678,6.5186,5.1231 
740, 582, 0.5961, 0.4685,6.5276,5.1309 
741, 583, 0.5969, 0.4693,6.5366,5.1387 
742, 583, 0.5978, 0.4700,6.5456,5.1466 
743, 584, 0.5986, 0.4707,6.5545,5.1545 
744, 585, 0.5994, 0.4714,6.5635,5.1625 
745, 586, 0.6002, 0.4722,6.5723,5.1704 
746, 587, 0.6010, 0.4729,6.5811,5.1784 
747, 588, 0.6017, 0.4736,6.5888,5.1857 
748, 589, 0.6024, 0.4742,6.5965,5.1930 
749, 589, 0.6031, 0.4749,6.6041,5.2003 
749, 590, 0.6038, 0.4756,6.6117,5.2076 
750, 591, 0.6045, 0.4763,6.6193,5.2150 
751, 592, 0.6052, 0.4769,6.6268,5.2225 
752, 593, 0.6059, 0.4776,6.6344,5.2301 
753, 594, 0.6066, 0.4783,6.6419,5.2377 
754, 595, 0.6073, 0.4790,6.6496,5.2454 
755, 595, 0.6080, 0.4797,6.6572,5.2532 
756, 596, 0.6087, 0.4805,6.6649,5.2611 
756, 597, 0.6094, 0.4812,6.6727,5.2691 
757, 598, 0.6101, 0.4819,6.6806,5.2772 
758, 599, 0.6108, 0.4827,6.6885,5.2853 
759, 600, 0.6116, 0.4834,6.6965,5.2936 
760, 601, 0.6123, 0.4842,6.7046,5.3019 
761, 602, 0.6130, 0.4849,6.7121,5.3098 
762, 603, 0.6137, 0.4856,6.7197,5.3177 
763, 604, 0.6144, 0.4864,6.7274,5.3258 
763, 605, 0.6151, 0.4871,6.7352,5.3338 
764, 606, 0.6158, 0.4879,6.7431,5.3420 
765, 606, 0.6166, 0.4886,6.7511,5.3502 
766, 607, 0.6173, 0.4894,6.7593,5.3585 
767, 608, 0.6181, 0.4901,6.7675,5.3668 
768, 609, 0.6188, 0.4909,6.7759,5.3752 
769, 610, 0.6196, 0.4917,6.7844,5.3836 
770, 611, 0.6204, 0.4924,6.7930,5.3921 
771, 612, 0.6212, 0.4932,6.8016,5.4005 
772, 613, 0.6220, 0.4940,6.8104,5.4090 
773, 614, 0.6228, 0.4948,6.8192,5.4175 
774, 615, 0.6236, 0.4955,6.8280,5.4259 
775, 616, 0.6244, 0.4963,6.8369,5.4343 
776, 617, 0.6251, 0.4970,6.8449,5.4419 
777, 618, 0.6259, 0.4977,6.8529,5.4494 
778, 619, 0.6266, 0.4984,6.8610,5.4569 
779, 619, 0.6273, 0.4991,6.8690,5.4644 
780, 620, 0.6281, 0.4997,6.8771,5.4719 
780, 621, 0.6288, 0.5004,6.8853,5.4794 
781, 622, 0.6296, 0.5011,6.8935,5.4870 
782, 623, 0.6303, 0.5018,6.9017,5.4946 
783, 624, 0.6311, 0.5025,6.9100,5.5023 
784, 625, 0.6318, 0.5032,6.9184,5.5100 
785, 625, 0.6326, 0.5039,6.9268,5.5178 
786, 626, 0.6334, 0.5047,6.9352,5.5256 
787, 627, 0.6342, 0.5054,6.9437,5.5336 
788, 628, 0.6349, 0.5061,6.9522,5.5416 
789, 629, 0.6357, 0.5069,6.9607,5.5497 
790, 630, 0.6365, 0.5076,6.9693,5.5578 
791, 631, 0.6372, 0.5083,6.9771,5.5656 
792, 632, 0.6379, 0.5090,6.9849,5.5734 
793, 633, 0.6386, 0.5098,6.9927,5.5813 
794, 634, 0.6394, 0.5105,7.0006,5.5893 
794, 634, 0.6401, 0.5112,7.0085,5.5974 
795, 635, 0.6408, 0.5120,7.0165,5.6055 
796, 636, 0.6416, 0.5127,7.0246,5.6137 
797, 637, 0.6423, 0.5135,7.0328,5.6220 
798, 638, 0.6431, 0.5143,7.0411,5.6304 
799, 639, 0.6438, 0.5150,7.0495,5.6388 
800, 640, 0.6446, 0.5158,7.0579,5.6473 
801, 641, 0.6454, 0.5166,7.0665,5.6558 
802, 642, 0.6462, 0.5174,7.0752,5.6644 
803, 643, 0.6470, 0.5181,7.0839,5.6729 
804, 644, 0.6478, 0.5189,7.0927,5.6815 
805, 645, 0.6486, 0.5197,7.1016,5.6901 
806, 646, 0.6493, 0.5204,7.1097,5.6977 
807, 647, 0.6501, 0.5211,7.1178,5.7053 
808, 648, 0.6508, 0.5218,7.1261,5.7130 
809, 648, 0.6516, 0.5225,7.1344,5.7207 
810, 649, 0.6524, 0.5232,7.1428,5.7285 
811, 650, 0.6532, 0.5239,7.1514,5.7363 
812, 651, 0.6540, 0.5246,7.1600,5.7443 
813, 652, 0.6548, 0.5253,7.1688,5.7524 
814, 653, 0.6556, 0.5261,7.1777,5.7606 
815, 654, 0.6564, 0.5269,7.1867,5.7690 
816, 655, 0.6572, 0.5276,7.1958,5.7775 
817, 656, 0.6581, 0.5284,7.2051,5.7862 
818, 657, 0.6589, 0.5292,7.2144,5.7950 
819, 658, 0.6598, 0.5300,7.2238,5.8040 
820, 659, 0.6606, 0.5309,7.2332,5.8131 
821, 660, 0.6615, 0.5317,7.2427,5.8224 
822, 661, 0.6623, 0.5325,7.2515,5.8315 
823, 662, 0.6631, 0.5334,7.2603,5.8407 
824, 663, 0.6639, 0.5342,7.2691,5.8500 
825, 664, 0.6647, 0.5351,7.2779,5.8594 
826, 665, 0.6655, 0.5359,7.2868,5.8689 
827, 666, 0.6663, 0.5368,7.2957,5.8784 
828, 667, 0.6671, 0.5377,7.3046,5.8880 
829, 669, 0.6679, 0.5386,7.3135,5.8976 
830, 670, 0.6687, 0.5394,7.3224,5.9072 
831, 671, 0.6695, 0.5403,7.3313,5.9168 
832, 672, 0.6703, 0.5412,7.3401,5.9263 
833, 673, 0.6711, 0.5420,7.3490,5.9358 
834, 674, 0.6719, 0.5429,7.3578,5.9452 
835, 675, 0.6727, 0.5438,7.3666,5.9544 
836, 676, 0.6735, 0.5446,7.3753,5.9635 
837, 677, 0.6743, 0.5454,7.3839,5.9724 
838, 678, 0.6750, 0.5461,7.3914,5.9800 
839, 679, 0.6757, 0.5468,7.3988,5.9875 
840, 680, 0.6763, 0.5474,7.4062,5.9948 
840, 680, 0.6770, 0.5481,7.4136,6.0020 
841, 681, 0.6777, 0.5488,7.4209,6.0090 
842, 682, 0.6784, 0.5494,7.4283,6.0160 
843, 683, 0.6790, 0.5500,7.4358,6.0230 
844, 684, 0.6797, 0.5507,7.4433,6.0299 
845, 684, 0.6804, 0.5513,7.4509,6.0369 
845, 685, 0.6811, 0.5519,7.4586,6.0438 
846, 686, 0.6818, 0.5526,7.4664,6.0508 
847, 687, 0.6826, 0.5532,7.4744,6.0579 
848, 687, 0.6833, 0.5539,7.4825,6.0650 
849, 688, 0.6841, 0.5545,7.4906,6.0723 
850, 689, 0.6848, 0.5552,7.4990,6.0796 
851, 690, 0.6856, 0.5559,7.5074,6.0871 
852, 691, 0.6863, 0.5566,7.5153,6.0944 
853, 692, 0.6871, 0.5572,7.5233,6.1018 
854, 693, 0.6878, 0.5579,7.5314,6.1093 
855, 693, 0.6886, 0.5586,7.5397,6.1170 
856, 694, 0.6893, 0.5594,7.5482,6.1249 
857, 695, 0.6901, 0.5601,7.5568,6.1329 
858, 696, 0.6909, 0.5608,7.5655,6.1410 
859, 697, 0.6917, 0.5616,7.5744,6.1493 
860, 698, 0.6925, 0.5624,7.5834,6.1578 
861, 699, 0.6934, 0.5632,7.5925,6.1664 
862, 700, 0.6942, 0.5639,7.6017,6.1750 
863, 701, 0.6951, 0.5647,7.6110,6.1838 
864, 702, 0.6959, 0.5656,7.6204,6.1926 
865, 703, 0.6968, 0.5664,7.6298,6.2015 
866, 704, 0.6976, 0.5672,7.6392,6.2105 
867, 705, 0.6985, 0.5680,7.6486,6.2194 
868, 706, 0.6993, 0.5687,7.6569,6.2273 
869, 707, 0.7000, 0.5694,7.6652,6.2352 
870, 708, 0.7008, 0.5702,7.6735,6.2431 
871, 709, 0.7015, 0.5709,7.6818,6.2510 
872, 709, 0.7023, 0.5716,7.6900,6.2589 
873, 710, 0.7030, 0.5723,7.6983,6.2670 
874, 711, 0.7038, 0.5731,7.7065,6.2750 
875, 712, 0.7046, 0.5738,7.7148,6.2832 
875, 713, 0.7053, 0.5746,7.7231,6.2914 
876, 714, 0.7061, 0.5753,7.7313,6.2998 
877, 715, 0.7068, 0.5761,7.7396,6.3082 
878, 716, 0.7076, 0.5769,7.7479,6.3167 
879, 717, 0.7083, 0.5777,7.7562,6.3253 
880, 718, 0.7091, 0.5785,7.7644,6.3340 
881, 719, 0.7098, 0.5793,7.7727,6.3428 
882, 720, 0.7106, 0.5801,7.7809,6.3517 
883, 721, 0.7113, 0.5809,7.7883,6.3601 
884, 722, 0.7119, 0.5817,7.7956,6.3687 
884, 723, 0.7126, 0.5824,7.8029,6.3773 
885, 724, 0.7133, 0.5832,7.8103,6.3859 
886, 725, 0.7140, 0.5840,7.8177,6.3947 
887, 726, 0.7147, 0.5848,7.8252,6.4035 
888, 727, 0.7153, 0.5857,7.8328,6.4123 
889, 728, 0.7160, 0.5865,7.8404,6.4213 
890, 729, 0.7167, 0.5873,7.8481,6.4302 
890, 730, 0.7175, 0.5881,7.8559,6.4392 
891, 731, 0.7182, 0.5889,7.8637,6.4482 
892, 732, 0.7189, 0.5898,7.8717,6.4572 
893, 733, 0.7196, 0.5906,7.8798,6.4662 
894, 734, 0.7204, 0.5914,7.8879,6.4752 
895, 735, 0.7211, 0.5922,7.8961,6.4841 
896, 736, 0.7219, 0.5930,7.9044,6.4929 
897, 737, 0.7226, 0.5937,7.9118,6.5007 
898, 738, 0.7233, 0.5944,7.9193,6.5085 
899, 739, 0.7239, 0.5951,7.9268,6.5161 
899, 739, 0.7246, 0.5958,7.9345,6.5238 
900, 740, 0.7254, 0.5965,7.9423,6.5314 
901, 741, 0.7261, 0.5972,7.9502,6.5389 
902, 742, 0.7268, 0.5979,7.9582,6.5465 
903, 743, 0.7276, 0.5986,7.9664,6.5541 
904, 744, 0.7283, 0.5992,7.9747,6.5617 
905, 745, 0.7291, 0.5999,7.9832,6.5694 
906, 746, 0.7299, 0.6006,7.9919,6.5771 
907, 746, 0.7307, 0.6013,8.0006,6.5848 
908, 747, 0.7315, 0.6020,8.0095,6.5926 
909, 748, 0.7323, 0.6028,8.0185,6.6005 
910, 749, 0.7332, 0.6035,8.0275,6.6084 
911, 750, 0.7340, 0.6042,8.0367,6.6164 
912, 751, 0.7348, 0.6049,8.0450,6.6237 
913, 752, 0.7355, 0.6055,8.0534,6.6311 
914, 753, 0.7363, 0.6062,8.0618,6.6386 
915, 753, 0.7371, 0.6069,8.0704,6.6462 
916, 754, 0.7379, 0.6076,8.0790,6.6540 
917, 755, 0.7387, 0.6083,8.0877,6.6619 
918, 756, 0.7395, 0.6091,8.0964,6.6699 
919, 757, 0.7403, 0.6098,8.1053,6.6781 
920, 758, 0.7411, 0.6106,8.1142,6.6864 
921, 759, 0.7419, 0.6114,8.1232,6.6949 
922, 760, 0.7427, 0.6122,8.1323,6.7036 
923, 761, 0.7436, 0.6130,8.1414,6.7124 
924, 762, 0.7444, 0.6138,8.1505,6.7213 
925, 763, 0.7452, 0.6146,8.1596,6.7303 
926, 764, 0.7461, 0.6155,8.1688,6.7395 
927, 765, 0.7469, 0.6163,8.1779,6.7487 
928, 766, 0.7476, 0.6171,8.1860,6.7573 
929, 767, 0.7484, 0.6179,8.1940,6.7660 
930, 768, 0.7491, 0.6187,8.2021,6.7747 
931, 769, 0.7498, 0.6195,8.2101,6.7835 
932, 770, 0.7506, 0.6203,8.2182,6.7923 
932, 771, 0.7513, 0.6211,8.2263,6.8012 
933, 772, 0.7520, 0.6219,8.2344,6.8101 
934, 773, 0.7528, 0.6227,8.2426,6.8190 
935, 774, 0.7535, 0.6235,8.2509,6.8280 
936, 775, 0.7543, 0.6244,8.2592,6.8369 
937, 776, 0.7550, 0.6252,8.2676,6.8459 
938, 777, 0.7558, 0.6260,8.2760,6.8548 
939, 778, 0.7566, 0.6268,8.2845,6.8637 
940, 779, 0.7573, 0.6276,8.2930,6.8725 
941, 780, 0.7581, 0.6284,8.3016,6.8812 
942, 781, 0.7589, 0.6292,8.3102,6.8899 
943, 782, 0.7596, 0.6299,8.3179,6.8974 
944, 783, 0.7603, 0.6306,8.3257,6.9048 
945, 784, 0.7610, 0.6312,8.3335,6.9122 
946, 784, 0.7617, 0.6319,8.3414,6.9196 
946, 785, 0.7625, 0.6326,8.3493,6.9270 
947, 786, 0.7632, 0.6333,8.3573,6.9343 
948, 787, 0.7639, 0.6339,8.3655,6.9418 
949, 788, 0.7647, 0.6346,8.3737,6.9493 
950, 789, 0.7655, 0.6353,8.3820,6.9569 
951, 789, 0.7662, 0.6360,8.3904,6.9646 
952, 790, 0.7670, 0.6367,8.3989,6.9724 
953, 791, 0.7678, 0.6375,8.4075,6.9803 
954, 792, 0.7686, 0.6382,8.4162,6.9884 
955, 793, 0.7694, 0.6390,8.4249,6.9966 
956, 794, 0.7702, 0.6397,8.4337,7.0049 
957, 795, 0.7710, 0.6405,8.4425,7.0134 
958, 796, 0.7717, 0.6412,8.4503,7.0216 
959, 797, 0.7724, 0.6420,8.4581,7.0298 
960, 798, 0.7732, 0.6428,8.4660,7.0383 
961, 799, 0.7739, 0.6436,8.4739,7.0468 
961, 800, 0.7746, 0.6443,8.4819,7.0555 
962, 801, 0.7753, 0.6451,8.4899,7.0642 
963, 802, 0.7761, 0.6460,8.4981,7.0731 
964, 803, 0.7768, 0.6468,8.5063,7.0821 
965, 804, 0.7776, 0.6476,8.5146,7.0911 
966, 805, 0.7784, 0.6484,8.5230,7.1002 
967, 806, 0.7791, 0.6493,8.5315,7.1093 
968, 807, 0.7799, 0.6501,8.5400,7.1184 
969, 808, 0.7807, 0.6509,8.5487,7.1275 
970, 809, 0.7815, 0.6518,8.5573,7.1366 
971, 810, 0.7823, 0.6526,8.5660,7.1456 
972, 811, 0.7831, 0.6534,8.5748,7.1545 
973, 812, 0.7838, 0.6541,8.5826,7.1620 
974, 813, 0.7845, 0.6548,8.5904,7.1695 
975, 814, 0.7852, 0.6554,8.5982,7.1769 
976, 814, 0.7860, 0.6561,8.6062,7.1843 
976, 815, 0.7867, 0.6568,8.6141,7.1916 
977, 816, 0.7874, 0.6575,8.6222,7.1990 
978, 817, 0.7882, 0.6581,8.6303,7.2064 
979, 818, 0.7889, 0.6588,8.6386,7.2139 
980, 819, 0.7897, 0.6595,8.6469,7.2215 
981, 819, 0.7905, 0.6602,8.6553,7.2292 
982, 820, 0.7912, 0.6609,8.6638,7.2370 
983, 821, 0.7920, 0.6617,8.6723,7.2449 
984, 822, 0.7928, 0.6624,8.6810,7.2530 
985, 823, 0.7936, 0.6632,8.6897,7.2612 
986, 824, 0.7944, 0.6639,8.6984,7.2695 
987, 825, 0.7952, 0.6647,8.7072,7.2780 
988, 826, 0.7959, 0.6655,8.7150,7.2863 
989, 827, 0.7966, 0.6662,8.7228,7.2947 
990, 828, 0.7973, 0.6670,8.7306,7.3032 
991, 829, 0.7981, 0.6678,8.7385,7.3119 
991, 830, 0.7988, 0.6686,8.7465,7.3206 
992, 831, 0.7995, 0.6694,8.7545,7.3295 
993, 832, 0.8003, 0.6702,8.7627,7.3385 
994, 833, 0.8010, 0.6711,8.7709,7.3475 
995, 834, 0.8018, 0.6719,8.7792,7.3566 
996, 835, 0.8025, 0.6727,8.7876,7.3656 
997, 836, 0.8033, 0.6735,8.7961,7.3747 
998, 837, 0.8041, 0.6744,8.8047,7.3838 
999, 838, 0.8049, 0.6752,8.8133,7.3928 
1000, 839, 0.8057, 0.6760,8.8220,7.4017 
1001, 840, 0.8065, 0.6768,8.8307,7.4105 
1002, 841, 0.8073, 0.6776,8.8395,7.4192 
1003, 842, 0.8080, 0.6782,8.8471,7.4262 
1004, 843, 0.8087, 0.6789,8.8548,7.4331 
1005, 843, 0.8094, 0.6795,8.8625,7.4399 
1005, 844, 0.8101, 0.6801,8.8703,7.4467 
1006, 845, 0.8108, 0.6807,8.8782,7.4534 
1007, 846, 0.8116, 0.6813,8.8861,7.4602 
1008, 846, 0.8123, 0.6819,8.8942,7.4669 
1009, 847, 0.8131, 0.6825,8.9024,7.4738 
1010, 848, 0.8138, 0.6832,8.9107,7.4807 
1011, 849, 0.8146, 0.6838,8.9191,7.4878 
1012, 850, 0.8154, 0.6845,8.9277,7.4951 
1013, 850, 0.8162, 0.6851,8.9364,7.5025 
1014, 851, 0.8170, 0.6858,8.9451,7.5100 
1015, 852, 0.8178, 0.6865,8.9540,7.5178 
1016, 853, 0.8186, 0.6873,8.9629,7.5258 
1017, 854, 0.8194, 0.6880,8.9718,7.5339 
1018, 855, 0.8202, 0.6888,8.9802,7.5423 
1019, 856, 0.8209, 0.6895,8.9885,7.5508 
1020, 857, 0.8217, 0.6903,8.9969,7.5595 
1021, 858, 0.8224, 0.6911,9.0053,7.5683 
1022, 859, 0.8232, 0.6920,9.0137,7.5772 
1023, 860, 0.8240, 0.6928,9.0221,7.5862 
1024, 861, 0.8247, 0.6936,9.0305,7.5953 
1025, 862, 0.8255, 0.6944,9.0389,7.6044 
1026, 863, 0.8262, 0.6953,9.0473,7.6136 
1026, 864, 0.8270, 0.6961,9.0556,7.6226 
1027, 865, 0.8277, 0.6969,9.0638,7.6317 
1028, 866, 0.8285, 0.6978,9.0720,7.6406 
1029, 867, 0.8292, 0.6986,9.0802,7.6494 
1030, 868, 0.8300, 0.6994,9.0882,7.6581 
1031, 869, 0.8307, 0.7001,9.0963,7.6666 
1032, 870, 0.8314, 0.7009,9.1042,7.6750 
1033, 871, 0.8319, 0.7015,9.1102,7.6810 
1033, 871, 0.8325, 0.7020,9.1161,7.6870 
1034, 872, 0.8330, 0.7025,9.1222,7.6929 
1035, 873, 0.8336, 0.7031,9.1284,7.6988 
1035, 873, 0.8342, 0.7036,9.1348,7.7049 
1036, 874, 0.8348, 0.7042,9.1415,7.7111 
1037, 875, 0.8354, 0.7048,9.1486,7.7176 
1038, 876, 0.8361, 0.7054,9.1561,7.7245 
1039, 876, 0.8369, 0.7061,9.1641,7.7317 
1040, 877, 0.8376, 0.7068,9.1726,7.7395 
1041, 878, 0.8385, 0.7076,9.1817,7.7478 
1042, 879, 0.8394, 0.7084,9.1914,7.7566 
1043, 880, 0.8403, 0.7092,9.2017,7.7661 
1044, 881, 0.8413, 0.7102,9.2127,7.7762 
1046, 883, 0.8424, 0.7111,9.2243,7.7870 
1047, 884, 0.8435, 0.7122,9.2365,7.7985 
1048, 885, 0.8447, 0.7134,9.2494,7.8112 
1050, 887, 0.8459, 0.7146,9.2629,7.8245 
1052, 889, 0.8472, 0.7159,9.2770,7.8384 
1053, 890, 0.8485, 0.7172,9.2915,7.8528 
1055, 892, 0.8499, 0.7185,9.3064,7.8677 
1057, 894, 0.8513, 0.7199,9.3217,7.8829 
1058, 895, 0.8527, 0.7214,9.3372,7.8985 
1060, 897, 0.8542, 0.7228,9.3529,7.9143 
1062, 899, 0.8556, 0.7243,9.3688,7.9302 
1064, 901, 0.8571, 0.7257,9.3846,7.9461 
1066, 903, 0.8585, 0.7272,9.4004,7.9619 
1067, 904, 0.8599, 0.7286,9.4159,7.9776 
1069, 906, 0.8613, 0.7300,9.4312,7.9930 
1071, 908, 0.8627, 0.7314,9.4462,8.0080 
1072, 909, 0.8640, 0.7327,9.4607,8.0226 
1074, 911, 0.8653, 0.7340,9.4747,8.0367 
1075, 912, 0.8663, 0.7350,9.4859,8.0479 
1076, 913, 0.8673, 0.7360,9.4964,8.0585 
1078, 915, 0.8682, 0.7369,9.5065,8.0685 
1079, 916, 0.8691, 0.7378,9.5160,8.0780 
1080, 917, 0.8699, 0.7386,9.5251,8.0870 
1081, 918, 0.8707, 0.7394,9.5337,8.0956 
1082, 919, 0.8714, 0.7401,9.5419,8.1038 
1083, 919, 0.8722, 0.7408,9.5498,8.1116 
1083, 920, 0.8729, 0.7415,9.5574,8.1192 
1084, 921, 0.8735, 0.7422,9.5648,8.1265 
1085, 922, 0.8742, 0.7428,9.5720,8.1337 
1086, 923, 0.8748, 0.7434,9.5790,8.1407 
1087, 924, 0.8755, 0.7441,9.5860,8.1477 
1087, 924, 0.8761, 0.7447,9.5930,8.1548 
1088, 925, 0.8768, 0.7453,9.6000,8.1618 
1089, 926, 0.8774, 0.7460,9.6070,8.1690 
1090, 927, 0.8780, 0.7467,9.6139,8.1763 
1091, 928, 0.8787, 0.7473,9.6209,8.1838 
